,urn,public_domain,license,actions
5295,URN:NBN:no-nb_digibok_2010090320012,False,bokhylla,
5296,URN:NBN:no-nb_digibok_2016111648064,True,publicdomain,['download']
5297,URN:NBN:no-nb_digibok_2012020208043,True,publicdomain,['download']
5298,URN:NBN:no-nb_digibok_2021020507537,False,bokhylla,
5299,URN:NBN:no-nb_digibok_2014091807016,False,copyrighted,['download']
5300,URN:NBN:no-nb_digibok_2021101248505,False,copyrighted,['download']
5301,URN:NBN:no-nb_digibok_2009051303001,True,publicdomain,['download']
5302,URN:NBN:no-nb_digibok_2011120113002,True,publicdomain,['download']
5303,URN:NBN:no-nb_digibok_2016060348157,False,copyrighted,['download']
5304,URN:NBN:no-nb_digibok_2009021812004,True,publicdomain,['download']
5305,URN:NBN:no-nb_digibok_2012102608119,True,publicdomain,['download']
5306,URN:NBN:no-nb_digibok_2006081500051,True,publicdomain,['download']
5307,URN:NBN:no-nb_digibok_2008111010001,True,publicdomain,['download']
5308,URN:NBN:no-nb_digibok_2012041113003,True,publicdomain,['download']
5309,URN:NBN:no-nb_digibok_2019121748036,True,publicdomain,['download']
5310,URN:NBN:no-nb_digibok_2010031213004,True,publicdomain,['download']
5311,URN:NBN:no-nb_digibok_2015102628010,True,publicdomain,['download']
5312,URN:NBN:no-nb_digibok_2006111601042,True,publicdomain,['download']
5313,URN:NBN:no-nb_digibok_2007101102001,True,publicdomain,['download']
5314,URN:NBN:no-nb_digibok_2009012903021,True,publicdomain,['download']
5315,URN:NBN:no-nb_digibok_2011062806038,True,publicdomain,['download']
5316,URN:NBN:no-nb_digibok_2009031003041,True,publicdomain,['download']
5317,URN:NBN:no-nb_digibok_2016051328002,True,publicdomain,['download']
5318,URN:NBN:no-nb_digibok_2012050408139,False,bokhylla,
5319,URN:NBN:no-nb_digibok_2012102308235,False,bokhylla,
5320,URN:NBN:no-nb_digibok_2012030513002,True,publicdomain,['download']
5321,URN:NBN:no-nb_digibok_2009050703025,True,publicdomain,['download']
5322,URN:NBN:no-nb_digibok_2012050408060,True,publicdomain,['download']
5323,URN:NBN:no-nb_digibok_2009021803043,True,publicdomain,['download']
5324,URN:NBN:no-nb_digibok_2017101048091,True,publicdomain,['download']
5325,URN:NBN:no-nb_digibok_2010062103001,False,bokhylla,
5326,URN:NBN:no-nb_digibok_2011032210004,False,copyrighted,
5327,URN:NBN:no-nb_digibok_2009022012006,True,publicdomain,['download']
5328,URN:NBN:no-nb_digibok_2009020200102,True,publicdomain,['download']
5329,URN:NBN:no-nb_digibok_2019111926001,True,publicdomain,['download']
5330,URN:NBN:no-nb_digibok_2014031808005,True,publicdomain,['download']
5331,URN:NBN:no-nb_digibok_2009041403027,True,publicdomain,['download']
5332,URN:NBN:no-nb_digibok_2014061708026,True,publicdomain,['download']
5333,URN:NBN:no-nb_digibok_2019070848001,False,bokhylla,
5334,URN:NBN:no-nb_digibok_2009070710001,True,publicdomain,['download']
5335,URN:NBN:no-nb_digibok_2022011448112,True,publicdomain,['download']
5336,URN:NBN:no-nb_digibok_2014052208049,False,copyrighted,['download']
5337,URN:NBN:no-nb_digibok_2014103007542,True,publicdomain,['download']
5338,URN:NBN:no-nb_digibok_2008121510004,True,publicdomain,['download']
5339,URN:NBN:no-nb_digibok_2014071808060,True,publicdomain,['download']
5340,URN:NBN:no-nb_digibok_2018051548017,True,publicdomain,['download']
5341,URN:NBN:no-nb_digibok_2021042148733,True,publicdomain,['download']
5342,URN:NBN:no-nb_digibok_2015012808025,True,publicdomain,['download']
5343,URN:NBN:no-nb_digibok_2014110308071,True,publicdomain,['download']
5344,URN:NBN:no-nb_digibok_2009020600108,True,publicdomain,['download']
5345,URN:NBN:no-nb_digibok_2022010526008,True,publicdomain,['download']
5346,URN:NBN:no-nb_digibok_2014102108145,False,copyrighted,['download']
5347,URN:NBN:no-nb_digibok_2012051512005,True,publicdomain,['download']
5348,URN:NBN:no-nb_digibok_2009090403012,True,publicdomain,['download']
5349,URN:NBN:no-nb_digibok_2014052608110,False,bokhylla,
5350,URN:NBN:no-nb_digibok_2014070308104,True,publicdomain,['download']
5351,URN:NBN:no-nb_digibok_2021090848030,True,publicdomain,['download']
5352,URN:NBN:no-nb_digibok_2011121410002,True,publicdomain,['download']
5353,URN:NBN:no-nb_digibok_2012100424014,True,publicdomain,['download']
5354,URN:NBN:no-nb_digibok_2009061012007,True,publicdomain,['download']
5355,URN:NBN:no-nb_digibok_2017030948507,False,bokhylla,
5356,URN:NBN:no-nb_digibok_2013120624012,True,publicdomain,['download']
5357,URN:NBN:no-nb_digibok_2016110729004,True,publicdomain,['download']
5358,URN:NBN:no-nb_digibok_2016051048071,True,publicdomain,['download']
5359,URN:NBN:no-nb_digibok_2018011026004,True,publicdomain,['download']
5360,URN:NBN:no-nb_digibok_2008090102007,True,publicdomain,['download']
5361,URN:NBN:no-nb_digibok_2017101748071,True,publicdomain,['download']
5362,URN:NBN:no-nb_digibok_2013091308101,True,publicdomain,['download']
5363,URN:NBN:no-nb_digibok_2010063006077,True,publicdomain,['download']
5364,URN:NBN:no-nb_digibok_2006112001056,True,publicdomain,['download']
5365,URN:NBN:no-nb_digibok_2016101926003,True,publicdomain,['download']
5366,URN:NBN:no-nb_digibok_2009042912002,True,publicdomain,['download']
5367,URN:NBN:no-nb_digibok_2020101265015,False,copyrighted,
5368,URN:NBN:no-nb_digibok_2012091108008,True,publicdomain,['download']
5369,URN:NBN:no-nb_digibok_2013081908300,True,publicdomain,['download']
5370,URN:NBN:no-nb_digibok_2009040713010,True,publicdomain,['download']
5371,URN:NBN:no-nb_digibok_2016101226002,True,publicdomain,['download']
5372,URN:NBN:no-nb_digibok_2018051548042,True,publicdomain,['download']
5373,URN:NBN:no-nb_digibok_2017020148092,False,copyrighted,['download']
5374,URN:NBN:no-nb_digibok_2019061226005,True,publicdomain,['download']
5375,URN:NBN:no-nb_digibok_2011060912002,True,publicdomain,['download']
5376,URN:NBN:no-nb_digibok_2015092428009,False,copyrighted,['download']
5377,URN:NBN:no-nb_digibok_2012120713007,True,publicdomain,['download']
5378,URN:NBN:no-nb_digibok_2007062210019,True,publicdomain,['download']
5379,URN:NBN:no-nb_digibok_2013110808102,True,publicdomain,['download']
5380,URN:NBN:no-nb_digibok_2013081908137,True,publicdomain,['download']
5381,URN:NBN:no-nb_digibok_2018011026009,True,publicdomain,['download']
5382,URN:NBN:no-nb_digibok_2019030726016,True,publicdomain,['download']
5383,URN:NBN:no-nb_digibok_2006112400002,True,publicdomain,['download']
5384,URN:NBN:no-nb_digibok_2014070708076,True,publicdomain,['download']
5385,URN:NBN:no-nb_digibok_2009013000050,True,publicdomain,['download']
5386,URN:NBN:no-nb_digibok_2011032810001,True,publicdomain,['download']
5387,URN:NBN:no-nb_digibok_2017012748202,False,bokhylla,
5388,URN:NBN:no-nb_digibok_2010081210004,False,bokhylla,
5389,URN:NBN:no-nb_digibok_2017091526011,True,publicdomain,['download']
5390,URN:NBN:no-nb_digibok_2018101548010,True,publicdomain,['download']
5391,URN:NBN:no-nb_digibok_2016101928024,True,publicdomain,['download']
5392,URN:NBN:no-nb_digibok_2012022913001,True,publicdomain,['download']
5393,URN:NBN:no-nb_digibok_2006112001037,True,publicdomain,['download']
5394,URN:NBN:no-nb_digibok_2016101926012,True,publicdomain,['download']
5395,URN:NBN:no-nb_digibok_2013060608047,False,copyrighted,['download']
5396,URN:NBN:no-nb_digibok_2009051112005,True,publicdomain,['download']
5397,URN:NBN:no-nb_digibok_2016100628006,True,publicdomain,['download']
5398,URN:NBN:no-nb_digibok_2013071226007,True,publicdomain,['download']
5399,URN:NBN:no-nb_digibok_2015072408109,True,publicdomain,['download']
5400,URN:NBN:no-nb_digibok_2016010808155,False,bokhylla,
5401,URN:NBN:no-nb_digibok_2016060348144,True,publicdomain,['download']
5402,URN:NBN:no-nb_digibok_2012033024001,True,publicdomain,['download']
5403,URN:NBN:no-nb_digibok_2014072808063,False,copyrighted,['download']
5404,URN:NBN:no-nb_digibok_2022010548088,False,bokhylla,
5405,URN:NBN:no-nb_digibok_2012051613004,True,publicdomain,['download']
5406,URN:NBN:no-nb_digibok_2009021712003,True,publicdomain,['download']
5407,URN:NBN:no-nb_digibok_2012051113004,False,bokhylla,
5408,URN:NBN:no-nb_digibok_2009120112004,True,publicdomain,['download']
5409,URN:NBN:no-nb_digibok_2008082102003,True,publicdomain,['download']
5410,URN:NBN:no-nb_digibok_2010052606071,False,copyrighted,['download']
5411,URN:NBN:no-nb_digibok_2016051148019,True,publicdomain,['download']
5412,URN:NBN:no-nb_digibok_2007072603003,True,publicdomain,['download']
5413,URN:NBN:no-nb_digibok_2016052548053,True,publicdomain,['download']
5414,URN:NBN:no-nb_digibok_2018092548011,True,publicdomain,['download']
5415,URN:NBN:no-nb_digibok_2019112926058,False,copyrighted,['download']
5416,URN:NBN:no-nb_digibok_2011050604122,True,publicdomain,['download']
5417,URN:NBN:no-nb_digibok_2009061904051,True,publicdomain,['download']
5418,URN:NBN:no-nb_digibok_2019040826004,True,publicdomain,['download']
5419,URN:NBN:no-nb_digibok_2010020903019,True,publicdomain,['download']
5420,URN:NBN:no-nb_digibok_2008082902002,True,publicdomain,['download']
5421,URN:NBN:no-nb_digibok_2013072227012,True,publicdomain,['download']
5422,URN:NBN:no-nb_digibok_2017110648036,False,copyrighted,
5423,URN:NBN:no-nb_digibok_2015061048009,True,publicdomain,['download']
5424,URN:NBN:no-nb_digibok_2017011748006,False,copyrighted,['download']
5425,URN:NBN:no-nb_digibok_2014080608163,False,copyrighted,['download']
5426,URN:NBN:no-nb_digibok_2018073148124,False,bokhylla,
5427,URN:NBN:no-nb_digibok_2016091248026,True,publicdomain,['download']
